sample_window,variant,variant_label,year,outcome,outcome_label,size_variable,size_label,spearman_size_outcome,n_countries
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2007,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.48148031964462734,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2007,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.21810228392501033,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2007,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.46611054906827476,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2007,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.18856412387958002,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2007,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.4314155031506545,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2007,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.1115267615256275,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2007,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.27342976646915296,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2007,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,-0.11083652840711047,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2008,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.45828598081714095,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2008,world_share_exposure,World-share percentile exposure,log_population,Population,0.0357707385511796,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2008,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7208194360639231,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2008,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.2900787378256219,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2008,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.5315599121927023,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2008,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.20730592255040967,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2008,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.4922576322384568,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2008,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.15345176706634045,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2008,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.4992355730610765,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2008,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.17703979832455385,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2008,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.3506443027056642,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2008,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,-0.007292595979077284,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2009,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.3791261471031366,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2009,world_share_exposure,World-share percentile exposure,log_population,Population,-0.006070993606947586,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2009,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7141339394455407,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2009,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.29540566453318134,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2009,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.49372956474843616,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2009,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.17242007983001184,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2009,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.4277348160377883,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2009,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.1062979155021341,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2009,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.38130652224611955,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2009,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.06334563573297994,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2009,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.2308310227773315,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2009,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,-0.031398882789103306,148
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2010,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.40016730568142206,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2010,world_share_exposure,World-share percentile exposure,log_population,Population,-0.004928546531892645,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2010,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7027396305332868,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2010,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.29652492157546184,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2010,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.5421505751132798,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2010,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.22410247472987102,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2010,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.45575113279888463,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2010,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.12737887765772046,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2010,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.46076681770651795,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2010,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.1255071453468107,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2010,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.26928546531892644,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2010,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,-0.042091321017776226,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2011,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.41684745147832397,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2011,world_share_exposure,World-share percentile exposure,log_population,Population,0.005927807001632505,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2011,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.6913948848177037,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2011,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.26862688191547257,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2011,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.5453605526580808,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2011,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.24323258047586685,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2011,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.460721929983675,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2011,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.1307527661890078,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2011,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.39596227099582804,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2011,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.041331398512606574,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2011,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.2834971884636314,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2011,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,-0.02827135860692908,149
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2012,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.373312591670741,150
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2012,world_share_exposure,World-share percentile exposure,log_population,Population,0.03299524423307703,150
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2012,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7064153962398328,150
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2012,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.30711942753011245,150
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2012,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.534738908164048,150
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2012,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.21187093814927982,150
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2012,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.4229187278713861,150
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2012,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.13769157535147034,150
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2012,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.3420116449619984,150
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2012,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.06445619805324682,150
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2012,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.2609840437352771,150
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2012,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,0.03306280279123516,150
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2013,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.3607084520807277,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2013,world_share_exposure,World-share percentile exposure,log_population,Population,0.0556523759730452,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2013,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7017578031561178,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2013,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.31072177912642923,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2013,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.516481554413452,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2013,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.19721652452570138,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2013,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.446339846499771,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2013,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.19350528639479492,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2013,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.3605615128588905,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2013,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.0889802418004497,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2013,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.2634107668860503,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2013,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,0.04948092865588201,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2014,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.36735447891251305,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2014,world_share_exposure,World-share percentile exposure,log_population,Population,0.03578947368421052,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2014,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7039177413733008,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2014,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.3101324503311258,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2014,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.5472329620365984,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2014,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.21576526295343057,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2014,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.4079295921924015,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2014,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.14760892296967584,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2014,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.38852213314743805,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2014,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.07513419309864064,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2014,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.30180202161031716,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2014,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,0.017974904147786686,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2015,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.27878129292846454,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2015,world_share_exposure,World-share percentile exposure,log_population,Population,-0.026807865007278615,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2015,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7059541139564923,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2015,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.2957168925430053,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2015,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.4862287194417676,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2015,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.1792316787293516,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2015,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.3224119902405019,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2015,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.08493770460432343,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2015,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.30101695610276175,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2015,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.03231296003936604,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2015,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.2126996493961823,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2015,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,-0.04407493216875457,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2016,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.3125212548362453,154
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2016,world_share_exposure,World-share percentile exposure,log_population,Population,-0.01537905484774555,154
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2016,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7282305297485563,154
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2016,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.32238842751176716,154
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2016,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.46117285623926996,154
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2016,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.17048062626810256,154
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2016,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.3263444967429787,154
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2016,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.06808940585031667,154
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2016,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.3026245102146431,154
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2016,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.05179197778818272,154
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2016,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.26738132203027837,154
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2016,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,-0.020442429171081924,154
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2017,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.3422126260835938,155
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2017,world_share_exposure,World-share percentile exposure,log_population,Population,0.015764880281009315,155
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2017,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7149979053204859,155
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2017,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.30073474912184595,155
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2017,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.4979536592439819,155
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2017,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.18513099803422384,155
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2017,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.3382037317521189,155
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2017,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.09599755083626052,155
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2017,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.3241081499146016,155
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2017,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.05085237343301859,155
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2017,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.34334697560504013,155
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2017,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,0.06401018336502208,155
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2018,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.4028688030236018,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2018,world_share_exposure,World-share percentile exposure,log_population,Population,0.03215927519333092,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2018,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7324594909734227,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2018,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.33356787691153017,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2018,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.5134896063688633,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2018,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.2118866685430153,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2018,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.4455925911034269,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2018,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.17535483092758633,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2018,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.38126733947167385,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2018,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.08444574001849543,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2018,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.3621989465642716,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2018,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,0.035978984895393556,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2019,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.37746773350488516,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2019,world_share_exposure,World-share percentile exposure,log_population,Population,0.008862396633294465,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2019,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7138668864675056,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2019,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.3129313926527548,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2019,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.48322343291383535,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2019,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.16949459209521126,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2019,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.4069599131518636,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2019,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.11406859394475491,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2019,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.312170801334888,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2019,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.005451462881803438,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2019,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.3446617881602402,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2019,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,0.03292991837883478,153
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2020,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.39343325200418255,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2020,world_share_exposure,World-share percentile exposure,log_population,Population,0.04805507145346811,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2020,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7418264203555244,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2020,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.33575113279888463,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2020,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.4736005576856046,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2020,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.17469850121993724,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2020,top_5pct_world_product_export_share,Export share in top 5% world products,log_gdp_current_usd,"GDP, current USD",0.4091007319623562,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2020,top_5pct_world_product_export_share,Export share in top 5% world products,log_population,Population,0.14692575810386893,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2020,top_10pct_world_product_export_share,Export share in top 10% world products,log_gdp_current_usd,"GDP, current USD",0.3431509236667828,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2020,top_10pct_world_product_export_share,Export share in top 10% world products,log_population,Population,0.06329383060299755,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2020,top_20pct_world_product_export_share,Export share in top 20% world products,log_gdp_current_usd,"GDP, current USD",0.3596549320320669,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2020,top_20pct_world_product_export_share,Export share in top 20% world products,log_population,Population,0.061237364935517596,151
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2021,world_share_exposure,World-share percentile exposure,log_gdp_current_usd,"GDP, current USD",0.3470226013026333,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2021,world_share_exposure,World-share percentile exposure,log_population,Population,0.019590757181227318,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2021,spearman_product_alignment,Within-country product-rank alignment,log_gdp_current_usd,"GDP, current USD",0.7300077228521245,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2021,spearman_product_alignment,Within-country product-rank alignment,log_population,Population,0.32786582740450654,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2021,top_1pct_world_product_export_share,Export share in top 1% world products,log_gdp_current_usd,"GDP, current USD",0.4190194028116649,152
all_available,noncommodity_broad,Broad-primary-excluded non-commodity basket,2021,top_1pct_world_product_export_share,Export share in top 1% world products,log_population,Population,0.13207785728442648,152
